feature,mentions,sentiment
Infant,13,0.5205855268779067
Infinity,52,0.6786668589170753
Info,245,0.50201051291209
Information,458,0.4625304965380986
Infrared,7,0.43410905617721646
Infrastructure,7,0.6191484675509855
Ing,7,0.6351004469740603
Initial,9,0.9113921763427142
Injector,20,0.7210733134532348
Injury,25,0.3883186201064382
Ink,81,0.5112382334022478
Inline,24,0.5870155652391986
Innovation,12,0.7208857817580187
Input,653,0.6492631163102549
Inquiry,16,0.2192488038126612
Insane,13,0.7718140321443431
Insect,10,0.21873645688756368
Insert,133,0.6017439119437986
Inserting,7,0.7859679308603518
Insertion,21,0.690714837977707
Inside,220,0.6560191278340922
Insight,7,0.46831158217641394
Insignia,11,0.6714158770628273
Inspection,43,0.43910341578935747
Inspire,13,0.41507437894156635
Inspiron,44,0.6842395423803034
Insta,6,0.5122388382830346
Instability,11,0.45025335098828445
Instagram,9,0.5081503174215969
Instalación,8,0.7956128743244335
Instalar,12,0.9386116124029892
Instalation,6,0.6874038592407791
Install,563,0.7607034276350768
Installation,796,0.7249963349664613
Installer,35,0.5574185101211437
Installing,12,0.6139732558319034
Installment,7,0.910115522058082
Instance,96,0.5026767921769988
Instant,31,0.5792953526984239
Instax,6,0.6200180093680198
Instruction,1710,0.5573237395685272
Instructor,7,0.5783296630085845
Instrument,42,0.7633868111761763
Insulation,60,0.6894236683541749
Insult,19,0.14149324114336387
Insurance,73,0.6390870191561129
Intake,19,0.8223693017866217
Integrated,7,0.4730821552553347
Integration,45,0.6688416962565195
Integrity,25,0.4555836318968795
Intel,215,0.6757940732872961
Intelligent,7,0.8859989237597412
Intellimouse,14,0.8460126684450577
Intensity,27,0.6992426794464269
Intent,23,0.6009560030209325
Intention,47,0.496751181379721
Interaction,18,0.5352174534831041
Intercom,17,0.7047093278499019
Interconnect,6,0.9703616535698529
Interest,60,0.6008285779294965
Interface,437,0.6222454580233643
Interference,207,0.5821448473356398
Interior,77,0.6626443300901175
Internal,25,0.5505166587524581
International,11,0.6793301932683046
Internet,1109,0.5028732809069733
Interruption,40,0.689507607168889
Intersection,12,0.8219070189103755
Interstate,10,0.7298656388709788
Interval,24,0.543155302114125
Interview,21,0.8789839362529858
Intro,12,0.7738164285280315
Introduction,15,0.7173117065152231
Intruder,22,0.372300663792306
Intrusion,9,0.2809994077672147
Invention,19,0.9466223033044738
Inventory,11,0.4696609925436364
Inversión,13,0.7293844105890737
Inverter,53,0.5719634601269752
Investigation,7,0.3635706827044487
Investment,216,0.8265932005271545
Invisibleshield,7,0.5817495300611232
Invoice,15,0.30339969395038985
Iomega,13,0.38185811557251814
Ion,32,0.6884043456570907
Ios,59,0.41506341522484547
Ip,156,0.4972169676123788
Ipad,2123,0.7054133046412582
Ipads,87,0.6698801164783272
Ipencil,6,0.9075915229962751
Iphone,1570,0.6363461490832222
Iphones,76,0.675009282186645
Iphoto,6,0.8631207571985821
Ipod,583,0.6792676765413913
Ipods,35,0.7128150672373262
Ips,49,0.7434149946826177
Ireland,15,0.8548758009797893
Iris,19,0.66755667169223
Iriver,6,0.6262406430517634
Iron,48,0.7490469675018782
Irritating,8,0.18320679030148312
Irritation,14,0.7077073296157843
Ish,30,0.6525297504869134
Island,10,0.6508107175788609
Ismooth,23,0.8616223309566166
Iso,71,0.6501955593369235
Isolation,60,0.74866948027399
Isp,68,0.5285156722579011
Israel,8,0.997827432845952
Italy,48,0.9093529820244536
Iteration,19,0.5343169810765079
Itouch,21,0.6662301781321903
Itrip,8,0.5422325097260909
Itto,6,0.5244619930066013
Itune,24,0.6565026846510591
Itunes,89,0.6747470336221943
Itx,20,0.726872504613857
Ivy,16,0.9156594403484632
Jabra,29,0.5581164187009061
Jack,527,0.6691618607893107
Jacket,66,0.7517157741414408
Jam,26,0.542888738550783
Jamaica,8,0.873239511898646
Jan,42,0.3011294041574556
January,115,0.32861425393247096
Japan,28,0.6317735036178159
Japanese,19,0.6023584098545957
Jargon,7,0.6294018375047017
Java,10,0.6684044688765425
Jaw,12,0.7741996810703616
Jawbone,14,0.34895813963209676
Jaybird,7,0.44396226736716926
Jazz,22,0.8541027412330467
Jbl,100,0.6563333107819926
Jbod,10,0.8036694713489851
Jbuds,6,0.5428427859830359
Jean,15,0.8083069257574
Jeep,46,0.7634175650531213
Jelly,7,0.8487166655582509
Jensen,9,0.7771732052820476
Jerk,6,0.47340450933067285
Jerry,6,0.31106817797384184
Jersey,7,0.6244015159016791
Jet,26,0.7854476762407173
Jewel,7,0.7667958413523073
Jewelry,13,0.7364707369303617
Jiggle,6,0.6082651420826247
Jitter,14,0.5591612244024873
Jlab,9,0.5958002695794372
Job,1815,0.7746786506486517
Jobs,10,0.8297687809928902
Joby,33,0.5887745938512539
Joe,8,0.8066484894843597
Jogging,12,0.5887652209845934
John,8,0.6585304058753536
Joint,91,0.5831253443528632
Joke,179,0.2144756152882506
Journal,7,0.8311056223298822
Journey,16,0.7942166613743211
Joy,57,0.7619079477115424
Joystick,16,0.7323544577720895
Jpeg,17,0.8676398519498488
Jpg,9,0.6861449143713495
Jsaux,6,0.6740162566929939
Judge,13,0.5019803668300693
Judgement,7,0.4158669270774616
Judgment,11,0.3846518319756301
Juice,73,0.6954115976343567
Jukebox,11,0.5280122478831221
July,133,0.23487452399854364
Jump,48,0.7969079378684304
Jumper,29,0.698592747510451
Junction,9,0.571704666958087
June,122,0.2548412494640511
Junk,847,0.10101466322422659
Junkie,12,0.906364850410076
Junky,19,0.5834363134528854
Jury,10,0.6454080676892773
Jus,9,0.515378359097263
Justice,18,0.9729007074751684
Justo,9,0.8048861812179288
Jvc,55,0.7178473809350345
Kanto,13,0.6994080209296953
Kappa,6,0.9923812805791385
Kaput,8,0.23484081389324274
Karaoke,11,0.9811195217202608
Kardon,14,0.6569249306713962
Kasa,10,0.36874643168412147
Kate,7,0.7570395773842132
Kayak,12,0.848166598555205
Kbps,6,0.5177441964236399
Keep,18,0.22259972433352637
Keeper,41,0.7487182958719176
Keeps,11,0.25297132159837266
Kef,9,0.9440604082709696
Ken,9,0.9652588400090786
Kensington,28,0.722008588333795
Kenwood,30,0.7776118372445732
Kept,17,0.22791944335981765
Kernel,16,0.4721218384511303
Key,1035,0.65020781214894
Keyboard,1920,0.681844190230828
Keycap,26,0.7328889142316677
Keychain,54,0.6870632047207942
Keyfolio,8,0.8760916596147581
Keymander,8,0.6207112441916252
Keypad,54,0.5819532706728852
Keyring,14,0.6183775383376217
Keys,28,0.5823775603348622
Keystone,32,0.6966282677385607
Keystroke,22,0.7327809080115085
Keyword,6,0.31098026188556105
Kick,44,0.7052660613960391
Kicker,51,0.6311089715134443
Kickstand,71,0.6729025695000326
Kickstarter,8,0.7462509652632434
Kid,1090,0.7182409619584019
Kiddo,20,0.7953940389081253
Kids,16,0.5381086581946875
Kill,8,0.8271367630804889
Killer,53,0.7156444785053642
Kind,644,0.5481912154121386
Kinda,47,0.5127660123506893
Kindle,1410,0.6560721346153211
Kindles,57,0.6334886992431406
King,18,0.7271951481088763
Kingston,40,0.5890069378423505
Kink,26,0.4798494993167249
Kit,536,0.7584562921547331
Kitchen,201,0.7777795848247044
Kitten,8,0.7551326991379028
Kitty,10,0.8643990216485691
Klipsch,46,0.8032810866422117
Knee,21,0.6621789550464157
Knife,37,0.6537627915370379
Knob,163,0.6313517830625464
Knock,79,0.5768719876125746
Knockoff,40,0.4446708293071424
Knot,10,0.5791718218883034
Know,8,0.6970849914068822
Knowledge,91,0.6764762748451296
Knuckle,6,0.8697172463871539
Kobo,9,0.5437383406242589
Kodak,55,0.6171639358463422
Kodi,8,0.7511359142881702
Komputerbay,6,0.6759010311604167
Kong,16,0.688039534350537
Korea,13,0.5987746976898052
Koss,7,0.42131799456131247
Kudo,42,0.7947546864892329
Kuzy,6,0.5957695118559059
Kvm,22,0.6071109268827555
Lab,50,0.7318964980205055
Label,235,0.48997036530292576
Labeling,20,0.558576878713211
Labor,20,0.4580529793187452
Labs,6,0.5885884023349112
Lace,7,0.8509601121602047
Lacie,16,0.3391152033364051
Lack,344,0.5478946200927207
Lacking,10,0.7777561786118895
Ladder,21,0.6147407241459448
Lady,38,0.5310184482889446
Lag,270,0.6680195620242524
Lagging,11,0.6425070577930786
Lake,32,0.8084556688461362
Lame,9,0.22534660660474198
Lamp,179,0.5597649224158754
Lan,88,0.6619284337279665
Land,27,0.5567413936854185
Landfill,10,0.07320293132215738
Landline,8,0.8264012133222423
Landscape,184,0.7815365804984574
Lane,25,0.7070123303533182
Language,74,0.47949948404896753
Lanyard,36,0.707981880438941
Lap,151,0.677013266036967
Lapse,35,0.7083860025566537
Laptop,3615,0.704970648356907
Laptops,8,0.6983620541359414
Largo,9,0.7872924782439239
Las,90,0.6188782240904402
Laser,61,0.680352787943805
Last,15,0.7515024637492994
Latch,70,0.6548783859967703
Latency,51,0.7115907803227481
Latitude,14,0.51712100453733
Laugh,10,0.8022938598005567
Launch,10,0.6117104680859484
Laundry,7,0.8872475958778523
Law,141,0.7519469144165842
Lawn,32,0.7957320139826152
Lawsuit,12,0.18530355887681557
Layer,131,0.6438363966050394
Layman,6,0.3629575362817074
Layout,95,0.7063783148537225
Lbs,44,0.7082958128634015
Lcd,318,0.7253026728383634
Lead,57,0.5864593607971951
Leader,12,0.6694056702641925
Leaf,59,0.5191320308939933
League,15,0.6518358106996553
Leak,32,0.4797439488602322
Leakage,15,0.62340030989144
Leap,22,0.8510257951893436
Learning,56,0.7661335457331526
Lease,13,0.7453704214399645
Leash,9,0.5053550117623268
Leather,545,0.7344610314376742
Lecture,21,0.8012155392269571
Led,406,0.6341419641424365
Ledge,6,0.6504621339057243
Leds,6,0.7621922495842833
Left,138,0.49019447319627996
Lefty,8,0.8764292232008302
Leg,287,0.671358527916237
Legacy,24,0.7381767946705319
Legend,15,0.6664911725189692
Legends,6,0.8631951673596632
Legit,22,0.6136108817914977
Lego,7,0.6941464735511025
Leica,22,0.822932337980257
Leisure,6,0.7392962515392961
Lemon,75,0.19104928175220265
Len,244,0.7459755701273054
Lenght,13,0.6942787184917296
Length,1166,0.783156564222112
Lenovo,185,0.5826231229920538
Lens,1421,0.7307076491499064
Lense,64,0.6198113195655424
Leopard,10,0.6056403136812151
Lesson,114,0.2663331453377236
Let,38,0.5691558255761935
Letdown,6,0.15303220211838683
Lets,7,0.7822787936768562
Letter,184,0.4493060179667499
Lettering,21,0.4959005624398179
Level,858,0.6774214675638103
Leveling,10,0.9579308092128486
Lever,46,0.5601297184311198
Leverage,9,0.5054880628756817
Lexar,8,0.6101243249649997
Lexus,16,0.6740189406937134
Lga,17,0.8297366637716015
Lian,7,0.786001843716284
Library,143,0.6785656579433724
License,67,0.675697271931489
Lid,153,0.5495069143942518
Lie,56,0.21197782633628645
Lieu,10,0.8172570755123161
Life,2224,0.6989213563325756
Lifeproof,11,0.7114450003520522
Lifesaver,33,0.9911566073439617
Lifespan,32,0.4275938446398868
Lifestyle,11,0.7846259844280378
Lifetime,112,0.5823679491148661
Lift,35,0.7996457180881407
Lifting,10,0.6891874310036655
Light,2397,0.6319191737001641
Lightening,9,0.3849133556036072
Lighting,362,0.6732516287965009
Lightness,18,0.7945500549443144
Lightning,214,0.615520153179434
Lightroom,15,0.732201790192145
Lights,8,0.640460733902728
Lightscribe,14,0.8017529200099359
Lightweight,108,0.8876942411538443
Like,13,0.6104147345579874
Likelihood,6,0.9408766590058804
Likes,7,0.8445069305806621
Liking,74,0.7624214930024086
Lil,23,0.7058185010935868
Limb,7,0.8211034026919931
Lime,12,0.7500601437762574
Limit,161,0.6189316368759616
Limitation,110,0.5625206477421505
Limited,8,0.8143024805922323
Linda,7,0.7516022822788467
Lindo,7,0.6401691032640103
Line,1143,0.5488476892110551
Liner,11,0.6869158380141016
Lineup,18,0.6993557348404364
Lining,37,0.6765217197185062
Link,471,0.5483209756698718
Linksys,220,0.48405104783563396
Lint,50,0.5873546414423617
Linux,152,0.6943226297176137
Lion,8,0.39540506648336304
Lip,57,0.6303494678631021
Liquid,33,0.6062981904207404
List,268,0.6011304051916707
Listen,13,0.6153958567615169
Listener,17,0.793329903814832
Listening,104,0.7153713327727298
Listing,74,0.4864975539981183
Lite,50,0.6917175336000219
Liteon,7,0.39227888207200784
Literature,18,0.48626923265530625
Lithium,47,0.5258712374770573
Little,18,0.6142985845504477
Live,34,0.47663353827203325
Living,283,0.7682718985640025
Livingroom,12,0.6959022872997593
Llc,6,0.29655269550858065
Llego,34,0.5985211083213525
Llegó,13,0.63031589331177
Llevar,7,0.8196587037527934
Load,268,0.6697371708147438
Loading,70,0.6185185034568089
Lobe,9,0.5972200635458447
Local,14,0.572392583517025
Location,541,0.5961439888568766
Locator,10,0.4972541437135078
Lock,244,0.6277674503008845
Lockdown,10,0.6572097833035514
Locker,7,0.45458590619299294
Locking,39,0.6315866757851416
Lockup,7,0.6204602313893182
Log,35,0.49766252670337313
Logic,55,0.5872414508014282
Login,37,0.3967377830948051
Logitech,361,0.5771806516587928
Logo,129,0.601473904633308
Lol,179,0.8309679564443683
London,6,0.47192577936220914
Long,33,0.5920475254269232
Longevity,120,0.7564794636143536
Look,701,0.726551782710771
Looking,156,0.7452425291523515
Lookout,8,0.5685814494754595
Loom,8,0.854917940829182
Loop,193,0.6572901668396345
Loose,6,0.24653573162504472
Lord,6,0.5197953761089593
Lorex,17,0.3675879028879161
Los,126,0.6393721141129001
Lose,9,0.4409222619401084
Loss,243,0.5028288743444675
Lost,10,0.3640695656184107
Lots,15,0.7769346176690306
Lottery,8,0.8201357770412869
Loud,43,0.6917831149923671
Loudness,12,0.6957361285579585
Lounge,6,0.8042560481214119
Loupe,6,0.6039466413979729
Love,547,0.9134065662910538
Lover,26,0.8363802028543432
Low,95,0.6221035172827358
Lowe,6,0.7491791665476436
Lowepro,11,0.7959781207874502
Loyalty,11,0.4036808414543471
Lte,20,0.6233299981366145
Luck,520,0.30491554392610853
Luego,8,0.300427426234819
Lug,6,0.6348967672286866
Lugar,6,0.9222429259680212
Luggage,54,0.7965499624072065
Lumen,11,0.5348437024142847
Lumia,8,0.7920244506240124
Lumix,72,0.676725382379219
Lump,6,0.4356740099610761
Lunch,40,0.6690645953074636
Luv,11,0.924550437027144
Luxe,6,0.8023746222703872
Luxury,32,0.8029947318286759
Luz,6,0.5193999301021298
Lyft,7,0.7168065882620535
Lynksys,6,0.18557449737757756
Lyric,7,0.3002728237105267
Mac,807,0.6329723630382975
Macbar,10,0.9082496604416519
Macbook,972,0.6851344459291233
Macbookpro,6,0.3629781971297537
Macbooks,21,0.5728454473580877
Machine,608,0.6717203192277647
Macintosh,15,0.8485384237040611
Macos,25,0.6740224598970963
Macro,59,0.7723572554055185
Macs,23,0.731305712818816
Magazine,34,0.7393154505578636
Magellan,17,0.6312946203534546
Magic,48,0.743278904887878
Magnavox,34,0.30047609520346774
Magnet,377,0.6438658088142852
Magnetic,9,0.7082165535878934
Magnification,56,0.7429002471076923
Magnifier,7,0.7322743889443311
Magsafe,14,0.656127082614278
Mah,22,0.6946253591423474
Mail,258,0.527238815796035
Mailbox,17,0.6430968797743416
Mailing,7,0.31859034773827133
Main,13,0.7270150227145328
Mainboard,9,0.6892080387689121
Mainstream,9,0.5683606323889561
Maintenance,31,0.5777430152473596
Major,24,0.3504244432733685
Majority,84,0.5550612591625741
Maker,93,0.5955008296344507
Makeup,12,0.7721284824080309
Making,20,0.6877418917967588
Mal,8,0.07920087844831869
Mala,21,0.22431439844270548
Male,76,0.6879107404080825
Malfunction,48,0.35870164794869197
Malfunctioning,12,0.23936734815166952
Mall,13,0.6109189213468478
Malo,13,0.3348522696357507
Malware,16,0.3542210367595544
Man,181,0.5831944944807496
Management,184,0.6757674419118895
Manager,82,0.4973583645781817
Manera,7,0.6521460759852614
Maneuver,6,0.8722902323885743
Maneuvering,10,0.7348966181860306
Manfrotto,48,0.7815985184079182
Manipulation,8,0.6864948035072302
Manner,123,0.7199307767099585
Manual,583,0.5885538064271316
Manufacture,83,0.47819001039441716
Manufacturer,676,0.44539578691730974
Manufacturing,75,0.4567065206170082
Map,212,0.6299442251156506
Mapping,29,0.7536258875043131
Maps,22,0.5811065136242012
Marantz,8,0.9145707917778054
Marathon,11,0.7749660119668327
Marble,28,0.6935954220971325
Marca,9,0.8955597752808697
March,117,0.28207716804744504
Margin,22,0.56878887962921
Marine,9,0.7803455150860827
Mark,222,0.49745922642253937
Marker,31,0.7522934685928762
Market,439,0.6809673345788664
Marketing,60,0.44215844351468453
Marketplace,14,0.4437284915901338
Marking,29,0.4453397569053903
Markup,6,0.5304083286706979
Marriage,6,0.8632419111575776
Mars,6,0.6053535173802326
Mart,23,0.5949621390900575
Martin,8,0.9632609843501996
Marvel,10,0.7844021402313957
Marvin,7,0.9194342132208736
Mas,38,0.6005994558275377
Masculine,6,0.7900798708481792
Mask,16,0.6762536821479443
Mass,23,0.8269323576178462
Mast,21,0.7221036853020667
Master,133,0.765573184220256
Mat,18,0.5835283739805972
Match,117,0.784097439235036
Matching,24,0.6376692367484793
Mate,17,0.6700105441285653
Mater,6,0.29712342300141853
Material,994,0.6791129842330441
Math,21,0.5369180996979898
Matrix,15,0.5979662078306622
Matt,9,0.7040979267266165
Matte,106,0.7661875742224028
Matter,213,0.521321249343515
Matters,8,0.3829451602359768
Mattress,6,0.6556515674213491
Mavic,13,0.7698279448310271
Max,383,0.5748945304840353
Maxell,7,0.2627669847404052
Maximum,41,0.3862467105599779
Maximus,7,0.9611158258131971
Maxtor,6,0.7101668436419762
Mayor,7,0.649754116827223
Mazda,7,0.6143265473240588
Mb,8,0.5157925696112216
Mbit,7,0.6194828979454802
Mbp,42,0.770606097074484
Mbps,122,0.5687029189254242
Mbs,9,0.5261395195912983
Mcafee,6,0.8215278215114571
Mcnally,6,0.3736927059556668
Mdr,10,0.6409702169708907
Meal,11,0.8182948541573503
Mean,117,0.6401373467351654
Meaning,31,0.5676172022264631
Means,15,0.5253769072412979
Meantime,34,0.3984138099926092
Measure,30,0.6479532228792474
Measurement,62,0.5915922251459109
Meat,10,0.7730124310415704
Mechanic,15,0.8799991722383614
Mechanism,122,0.5428962039400549
Media,127,0.6481279238510105
Mediabridge,155,0.9136301320182083
Mediocre,9,0.3485557617710179
Meditation,9,0.7702149142310696
Medium,361,0.7084064728724645
Mee,9,0.702161263178924
Meelectronics,15,0.5167463482435172
Meet,9,0.6100241831841736
Meeting,149,0.7359461535465468
Meg,12,0.5267322144112162
Mega,24,0.7384447910056527
Megabit,8,0.7799810828892078
Megabyte,7,0.38672669625624884
Megapixel,40,0.6778317220807366
Meh,42,0.36352345549606807
Mejor,37,0.7400912042090518
Mejore,8,0.4780889073299477
Melody,7,0.6833586571239201
Melt,7,0.4129157006474478
Member,167,0.6751102050585975
Membership,41,0.44095856978088793
Membrane,9,0.35384697079037625
Memo,6,0.6809536476648645
Memorex,6,0.8492978389379763
Memoria,13,0.5705877047461959
Memory,848,0.7024002710442355
Memphis,7,0.6960745736307997
Menos,10,0.5229026689892635
Mention,38,0.3968459363355865
Menu,410,0.6524010386162511
Menus,17,0.7520618308643701
Merchandise,19,0.5190115276073859
Merchant,15,0.6877826957264915
Merit,6,0.8393472732859664
Merlin,27,0.574286189521512
Merlot,15,0.7134760156700698
Merry,6,0.823264695708834
Mes,7,0.6075952436242785
Mese,8,0.6484961558599025
Mesh,115,0.656616833919796
Mess,153,0.514316415482551
Message,507,0.2967737268632555
Messenger,36,0.7822352735367732
Messing,7,0.9489927698907975
Met,10,0.98047326838132
Metal,676,0.628529389187764
Meter,142,0.6321786304363575
Metering,12,0.5895554589127036
Method,126,0.5799722371200569
Metra,11,0.5110203009958654
Metric,9,0.7805189101491123
Metro,16,0.6924113898985524
Mexico,21,0.5602430334076329
Mfg,22,0.3648042795433536
Mfi,9,0.2741976513659918
Mft,6,0.8442118970160664
Mhz,52,0.6796126541997253
Miami,10,0.6200197010475677
Mic,302,0.6102113103297356
Mice,9,0.5684784637867577
Michigan,10,0.8013660488533787
Micro,265,0.6399348037813534
Microcenter,6,0.8305790955103779
Microfiber,38,0.7412815392115015
Microphone,446,0.6299567689093727
Microscope,107,0.6561891526883207
Microsd,57,0.6765189159992396
Microsoft,201,0.6144501348726543
Microwave,22,0.6763680806444344
Mid,120,0.699021032787429
Middle,384,0.4783390241017476
Midland,10,0.6567576482804725
Midnight,15,0.521666212255756
Midrange,27,0.736507646147166
Migration,16,0.6911559132477123
Mike,33,0.6542103696459284
Mil,8,0.6439911546876829
Mile,383,0.591923602212327
Mileage,19,0.5601924839582736
Military,14,0.714016809401593
Milk,6,0.7579604927838469
Mill,8,0.7956373259657994
Millimeter,20,0.5388391959175352
Million,6,0.678857778897509
Mimo,10,0.6893371555663179
Min,276,0.47984568371248315
Mind,527,0.7409183966196224
Mine,20,0.5418593139314908
Minecraft,12,0.6950641268582937
Mini,653,0.5712718625520132
Minimalist,6,0.8280057798450192
Minimum,61,0.46547248154080884
Minis,17,0.30162249771563115
Minivan,7,0.9866634988762338
Minolta,11,0.7780266703339294
Mint,28,0.8844073963305813
Minus,18,0.6217284315013482
Minute,1971,0.5010948395688707
Minuto,7,0.28785461586500916
Miracle,23,0.7741382070766438
Mirror,115,0.7274453201893029
Mirroring,16,0.5874996822331013
Mirrorless,17,0.7713868903708371
Mis,47,0.7261899769581122
Mishap,7,0.7433454400826511
Mislead,6,0.35303790277491015
Mismatch,10,0.7512808118015528
Mismo,11,0.39751711466603656
Miss,29,0.34315872104870604
Mission,23,0.7770990396507524
Mist,7,0.6990757907873818
Mistake,322,0.36774287565667524
Mitsubishi,12,0.48889109477264964
Mix,57,0.7313400296488748
Mixer,21,0.7197887073589733
Mixture,6,0.5392599207358822
Mkii,7,0.8811332581223853
Mmo,20,0.8827079197726562
Mobile,77,0.5917395103489225
Mobility,25,0.7393243788168183
Mobo,77,0.6947187013051385
Mobvoi,9,0.8596875235865203
Mod,32,0.8187793321003483
Mode,1002,0.6302046852584017
Model,1514,0.5782182538307357
Modeling,14,0.7290474793699104
Modem,282,0.5320631565220589
Modern,6,0.6216402401502515
Modes,7,0.9607028599171566
Modification,45,0.7053716081472683
Modifier,9,0.8070250597787284
Modulator,22,0.5403518007237422
Module,248,0.4849901961359489
Mohu,12,0.5088865235835934
Moisture,41,0.5881681250360022
Molasse,9,0.1590189772994361
Mold,17,0.5975646642635932
Molding,12,0.7191099289339036
Molex,15,0.7766801296384074
Molle,7,0.8777045104403182
Molten,8,0.6064549783623079
Mom,222,0.7551227634857741
Moment,280,0.5476549791762279
Momento,16,0.7145798338315217
Momentum,7,0.4014865706392032
Mon,6,0.7905614024105793
Monday,50,0.6003556827508146
Moniter,7,0.4817880543913426
Monitor,2379,0.6573909972498988
Monitoring,101,0.5258905911053234
Monkey,7,0.7813822464002962
Mono,42,0.6138987195333486
Monocular,7,0.5515311263900783
Monopod,37,0.761628466031382
Monopoly,6,0.7292951398412697
Monoprice,37,0.6070855630505075
Monster,74,0.7599379617256361
Mont,6,0.23199123532200852
Months,15,0.12375671066499004
Mood,29,0.7164507839695253
Moon,44,0.7640887889286784
Morning,311,0.42264880071568395
Mortar,19,0.48889746720976146
Mos,11,0.4414341868197715
Moshi,12,0.7829755186091157
Motel,6,0.9965629620395097
Moth,19,0.38309711113259637
Mother,208,0.7021924383256751
Motherboard,329,0.6684120130019902
Motion,1575,0.4897684147527223
Motivation,9,0.7906562207111468
Moto,43,0.6628344043775267
Motor,115,0.5783578733784531
Motorcycle,52,0.8146675089262246
Motorhome,13,0.9619212048620773
Motorola,89,0.6074681446623983
Mount,1084,0.7097647983508041
Mountable,10,0.6558239050151314
Mountain,70,0.6977493330119094
Mountains,6,0.7208307897963095
Mounted,18,0.8324883566383505
Mounting,34,0.6771403368492268
Mounts,9,0.7345630235172899
Mouse,1578,0.6859037836260038
Mousepad,24,0.6270928237075472
Mouth,48,0.48361305156322487
Move,50,0.5994201826228527
Movement,465,0.4763253240658722
Movie,951,0.7642910070091725
Movies,9,0.6186462405700391
Movimiento,13,0.7998775628467019
Moving,12,0.5436360051632315
Movo,8,0.8234360195110639
Mower,12,0.8578385160920637
Mpeg,7,0.720711019285123
Mpg,6,0.8301154933093736
Mph,31,0.7053103343745123
Msi,108,0.6889686592662151
Msrp,16,0.5351503400979709
Mucho,57,0.6918387289767627
Mud,12,0.7996214927467614
Muff,15,0.579231681865834
Mug,8,0.6696916595101357
Multi,84,0.7492451155438695
Multifunction,9,0.8915887305306064
Multimedia,17,0.8542376436731395
Multimeter,13,0.3892203929941528
Multiple,28,0.47658100382042384
Multitude,10,0.5041367810976226
Muscle,14,0.8306275167726979
Music,2085,0.709286800826045
Musician,17,0.788376413667506
Muss,6,0.9972503874256896
Mustang,10,0.9886228003393626
Mutant,7,0.36039779263124466
Mute,49,0.557106545148061
Muy,227,0.8056377093592302
Mydrive,8,0.3955962857871782
Myspool,8,0.9939855960474233
Mystery,18,0.5344753176096775
Más,44,0.6924804760756987
Música,7,0.8703262923351888
Nad,7,0.8541708783055323
Nada,53,0.2687392305617906
Naga,33,0.6277362195855168
Nagoya,10,0.9872470937552862
Nail,58,0.6483671233892955
Name,75,0.6445133987701653
Nand,8,0.643127111479771
Nanny,10,0.45472835762193425
Nano,105,0.7240571942786032
Nanostation,6,0.808918515171778
Nap,22,0.6724406865528594
Nas,69,0.7557426021000762
Nat,16,0.716589083249346
National,11,0.7638922554086259
Nature,90,0.7544446208350968
Nav,14,0.7100545627805072
Navigating,9,0.72728804443937
Navigation,121,0.6325068216877201
Navigator,14,0.8748999727447101
Navy,31,0.686146349629252
Nbc,32,0.5546747723590215
Neater,6,0.9624281557626091
Nebula,9,0.6462903758106727
Necesita,7,0.7088437280617654
Necesitaba,11,0.6629038807428018
Necesito,6,0.33954595180694014
Necessity,21,0.8122665835987954
Neck,189,0.7194372676982389
Neckband,9,0.5841327652904309
Necklace,9,0.731027465488296
Need,1229,0.8091378311584393
Needle,47,0.5631544321008829
Neewer,32,0.6485290788714337
Negative,151,0.8160711222972771
Negotiation,7,0.46731453388929367
Negro,6,0.4537299736402929
Neighbor,153,0.6526678061114949
Neighborhood,54,0.7054370383945449
Neo,10,0.7430597091268283
Neon,15,0.7723310687356085
Neoprene,26,0.8495171522294046
Nephew,56,0.8669652700908566
Nerd,11,0.810388119367417
Nerve,12,0.37528521990558755
Ness,7,0.4047435294736975
Nest,74,0.42739984444081014
Net,67,0.6494511089421489
Netbook,67,0.7314136160828422
Netflix,272,0.6582033683961901
Netgear,345,0.44064173108361476
Netting,8,0.6619884537649341
Network,935,0.5452244941753794
Networking,24,0.6134197462635408
Neutral,7,0.8559632204622696
New,115,0.6217560910596386
Newbie,13,0.6904040499044081
Newegg,18,0.5457272095324394
News,127,0.664698948450162
Newspaper,13,0.8807972164314168
Nex,23,0.7202811910183695
Nexar,8,0.2295281106926268
Nextbook,6,0.4580965129037698
Nexus,95,0.7094232538978471
Nfc,7,0.8498470243898087
Nfl,8,0.7111482964464813
Nib,9,0.8417235714409294
Nic,21,0.7182545056455725
Nice,110,0.8915301155820171
Nicer,7,0.8882800460061324
Niche,16,0.7677735118249984
Nick,11,0.5976370705783748
Nickel,13,0.46715805350014794
Niece,68,0.7221658888323444
Night,1885,0.6008545423646499
Nighthawk,33,0.6144900115384988
Nightmare,95,0.3349872068308239
Nightstand,52,0.6614746734440604
Nighttime,8,0.6278903969650855
Nightvision,10,0.37249403886962684
Nikkor,24,0.7976122045693046
Nikon,403,0.7219651192462069
Nikons,7,0.8164277670584852
Nimh,13,0.6760058224362393
Ninguna,10,0.5310990015044809
Ningún,11,0.4570325532324866
Ninja,11,0.54017996376338
Nintendo,69,0.7917687790051813
Nissan,11,0.5117198525523153
Nit,19,0.7236794035691817
Nitpick,11,0.900518747004257
Noaa,13,0.713639498262917
